x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
389.5,1.,389.5,0.,389.5,1.,389.5,0.,119.3,0.1109166015,119.3,0.1149575189,119.3,0.0619983102,119.3,0.3432551745
391.,2.,391.,0.,391.,0.,391.,0.,119.4,0.1106261115,119.4,0.1141739796,119.4,0.0620167205,119.4,0.3434037418
392.5,1.,392.5,0.,392.5,1.,392.5,0.,119.5,0.1103185104,119.5,0.113409889,119.5,0.062046364,119.5,0.3434768210
394.,3.,394.,1.,394.,1.,394.,0.,119.6,0.1099943076,119.6,0.1126672473,119.6,0.0620860914,119.6,0.3434733071
395.5,0.,395.5,0.,395.5,1.,395.5,0.,119.7,0.1096541005,119.7,0.1119479672,119.7,0.0621347526,119.7,0.3433924224
397.,0.,397.,0.,397.,2.,397.,0.,119.8,0.1092985728,119.8,0.1112538710,119.8,0.0621912052,119.8,0.3432337134
398.5,0.,398.5,0.,398.5,1.,398.5,0.,119.9,0.1089284926,119.9,0.1105866872,119.9,0.0622543234,119.9,0.3429970453
400.,0.,400.,0.,400.,1.,400.,0.,120.,0.1085447097,120.,0.1099480478,120.,0.0623230065,120.,0.3426825953
401.5,0.,401.5,0.,401.5,1.,401.5,0.,120.1,0.108148153,120.1,0.1093394854,120.1,0.0623961869,120.1,0.342290844
403.,0.,403.,0.,403.,0.,403.,0.,120.2,0.1077398276,120.2,0.1087624301,120.2,0.062472838,120.2,0.3418225645
404.5,0.,404.5,0.,404.5,2.,404.5,0.,120.3,0.107320811,120.3,0.1082182069,120.3,0.0625519809,120.3,0.3412788113
406.,0.,406.,0.,406.,0.,406.,1.,120.4,0.1068922497,120.4,0.1077080323,120.4,0.0626326918,120.4,0.3406609062
407.5,1.,407.5,0.,407.5,0.,407.5,0.,120.5,0.1064553553,120.5,0.1072330112,120.5,0.062714107,120.5,0.3399704250
409.,1.,409.,0.,409.,0.,409.,0.,120.6,0.1060113999,120.6,0.1067941337,120.6,0.0627954290,120.6,0.3392091814
410.5,1.,410.5,0.,410.5,0.,410.5,0.,120.7,0.1055617119,120.7,0.1063922711,120.7,0.0628759309,120.7,0.3383792113
412.,0.,412.,1.,412.,2.,412.,0.,120.8,0.1051076711,120.8,0.1060281722,120.8,0.0629549599,120.8,0.3374827562
413.5,0.,413.5,0.,413.5,0.,413.5,0.,120.9,0.104650704,120.9,0.1057024597,120.9,0.0630319408,120.9,0.3365222460
415.,0.,415.,0.,415.,0.,415.,0.,121.,0.1041922780,121.,0.1054156251,121.,0.0631063781,121.,0.3355002819
416.5,0.,416.5,0.,416.5,0.,416.5,0.,121.1,0.1037338967,121.1,0.1051680254,121.1,0.0631778573,121.1,0.3344196192
418.,1.,418.,0.,418.,0.,418.,0.,121.2,0.1032770936,121.2,0.1049598775,121.2,0.0632460457,121.2,0.3332831503
419.5,0.,419.5,0.,419.5,0.,419.5,0.,121.3,0.1028234268,121.3,0.1047912543,121.3,0.0633106925,121.3,0.332093888
421.,0.,421.,0.,421.,0.,421.,0.,121.4,0.1023744722,121.4,0.1046620802,121.4,0.0633716271,121.4,0.3308549492
422.5,0.,422.5,0.,422.5,2.,422.5,0.,121.5,0.1019318183,121.5,0.1045721261,121.5,0.0634287583,121.5,0.3295695399
424.,0.,424.,0.,424.,0.,424.,0.,121.6,0.1014970587,121.6,0.1045210054,121.6,0.0634820711,121.6,0.3282409400
425.5,0.,425.5,0.,425.5,1.,425.5,0.,121.7,0.1010717861,121.7,0.10450817,121.7,0.0635316239,121.7,0.3268724901
427.,0.,427.,0.,427.,1.,427.,1.,121.8,0.1006575854,121.8,0.1045329065,121.8,0.0635775446,121.8,0.3254675782
428.5,1.,428.5,1.,428.5,2.,428.5,1.,121.9,0.1002560267,121.9,0.1045943329,121.9,0.0636200262,121.9,0.3240296284
430.,0.,430.,0.,430.,0.,430.,0.,122.,0.0998686579,122.,0.1046913962,122.,0.0636593217,122.,0.3225620904
431.5,1.,431.5,0.,431.5,0.,431.5,2.,122.1,0.0994969981,122.1,0.1048228701,122.1,0.0636957388,122.1,0.3210684297
433.,0.,433.,2.,433.,4.,433.,0.,122.2,0.0991425294,122.2,0.1049873542,122.2,0.0637296335,122.2,0.3195521196
434.5,2.,434.5,0.,434.5,2.,434.5,0.,122.3,0.0988066902,122.3,0.1051832734,122.3,0.0637614044,122.3,0.3180166339
436.,1.,436.,1.,436.,3.,436.,2.,122.4,0.0984908669,122.4,0.1054088788,122.4,0.0637914854,122.4,0.3164654409
437.5,2.,437.5,0.,437.5,5.,437.5,0.,122.5,0.0981963871,122.5,0.1056622496,122.5,0.0638203392,122.5,0.3149019977
439.,3.,439.,1.,439.,4.,439.,0.,122.6,0.0979245111,122.6,0.1059412958,122.6,0.0638484502,122.6,0.3133297465
440.5,0.,440.5,0.,440.5,4.,440.5,1.,122.7,0.0976764246,122.7,0.1062437626,122.7,0.0638763169,122.7,0.3117521106
442.,0.,442.,0.,442.,0.,442.,0.,122.8,0.0974532315,122.8,0.1065672361,122.8,0.063904445,122.8,0.3101724916
443.5,0.,443.5,0.,443.5,1.,443.5,0.,122.9,0.0972559457,122.9,0.1069091496,122.9,0.0639333398,122.9,0.3085942669
445.,1.,445.,0.,445.,1.,445.,0.,123.,0.0970854842,123.,0.1072667925,123.,0.0639634994,123.,0.3070207873
446.5,1.,446.5,0.,446.5,1.,446.5,0.,123.1,0.0969426595,123.1,0.1076373193,123.1,0.0639954072,123.1,0.3054553753
448.,0.,448.,0.,448.,0.,448.,0.,123.2,0.0968281733,123.2,0.1080177608,123.2,0.0640295252,123.2,0.3039013229
449.5,1.,449.5,0.,449.5,0.,449.5,0.,123.3,0.0967426092,123.3,0.1084050363,123.3,0.0640662873,123.3,0.3023618892
451.,1.,451.,0.,451.,1.,451.,0.,123.4,0.0966864267,123.4,0.1087959673,123.4,0.064106093,123.4,0.3008402981
452.5,0.,452.5,0.,452.5,0.,452.5,1.,123.5,0.0966599555,123.5,0.1091872922,123.5,0.0641493011,123.5,0.2993397348
454.,0.,454.,0.,454.,0.,454.,1.,123.6,0.0966633897,123.6,0.1095756822,123.6,0.0641962246,123.6,0.2978633423
455.5,1.,455.5,0.,455.5,0.,455.5,0.,123.7,0.0966967835,123.7,0.1099577584,123.7,0.0642471247,123.7,0.2964142166
457.,0.,457.,0.,457.,0.,457.,0.,123.8,0.096760047,123.8,0.1103301097,123.8,0.0643022068,123.8,0.2949954015
458.5,1.,458.5,1.,458.5,2.,458.5,0.,123.9,0.0968529423,123.9,0.1106893114,123.9,0.0643616155,123.9,0.2936098814
460.,0.,460.,0.,460.,1.,460.,0.,124.,0.0969750814,124.,0.1110319450,124.,0.0644254314,124.,0.2922605744
461.5,1.,461.5,0.,461.5,1.,461.5,1.,124.1,0.0971259240,124.1,0.1113546176,124.1,0.0644936675,124.1,0.2909503229
463.,0.,463.,0.,463.,0.,463.,1.,124.2,0.0973047769,124.2,0.1116539826,124.2,0.0645662664,124.2,0.2896818838
464.5,0.,464.5,0.,464.5,3.,464.5,0.,124.3,0.0975107936,124.3,0.1119267597,124.3,0.0646430986,124.3,0.2884579175
466.,0.,466.,1.,466.,0.,466.,0.,124.4,0.0977429758,124.4,0.1121697558,124.4,0.0647239606,124.4,0.2872809751
467.5,0.,467.5,0.,467.5,2.,467.5,0.,124.5,0.098000175,124.5,0.1123798847,124.5,0.0648085737,124.5,0.2861534856
469.,0.,469.,2.,469.,1.,469.,0.,124.6,0.0982810962,124.6,0.1125541874,124.6,0.0648965841,124.6,0.2850777409
470.5,0.,470.5,1.,470.5,0.,470.5,0.,124.7,0.0985843020,124.7,0.1126898509,124.7,0.0649875628,124.7,0.2840558808
472.,0.,472.,0.,472.,0.,472.,0.,124.8,0.0989082178,124.8,0.1127842273,124.8,0.0650810060,124.8,0.2830898768
473.5,0.,473.5,0.,473.5,1.,473.5,0.,124.9,0.0992511386,124.9,0.1128348506,124.9,0.0651763371,124.9,0.2821815157
475.,0.,475.,0.,475.,1.,475.,0.,125.,0.0996112369,125.,0.1128394541,125.,0.065272908,125.,0.2813323819
476.5,0.,476.5,0.,476.5,0.,476.5,0.,125.1,0.0999865711,125.1,0.1127959849,125.1,0.0653700014,125.1,0.2805438410
478.,0.,478.,1.,478.,1.,478.,0.,125.2,0.1003750958,125.2,0.1127026184,125.2,0.0654668341,125.2,0.2798170221
479.5,0.,479.5,0.,479.5,0.,479.5,0.,125.3,0.1007746727,125.3,0.11255777,125.3,0.0655625603,125.3,0.2791528010
481.,1.,481.,0.,481.,0.,481.,0.,125.4,0.1011830822,125.4,0.1123601064,125.4,0.0656562750,125.4,0.2785517838
482.5,0.,482.5,1.,482.5,1.,482.5,0.,125.5,0.1015980371,125.5,0.1121085542,125.5,0.0657470190,125.5,0.2780142912
484.,0.,484.,0.,484.,2.,484.,0.,125.6,0.1020171954,125.6,0.1118023074,125.6,0.0658337832,125.6,0.2775403443
485.5,1.,485.5,0.,485.5,0.,485.5,1.,125.7,0.1024381756,125.7,0.1114408324,125.7,0.0659155135,125.7,0.2771296508
487.,0.,487.,0.,487.,3.,487.,1.,125.8,0.1028585713,125.8,0.1110238715,125.8,0.0659911170,125.8,0.2767815935
488.5,0.,488.5,0.,488.5,4.,488.5,1.,125.9,0.1032759674,125.9,0.1105514445,125.9,0.0660594671,125.9,0.2764952206
490.,1.,490.,0.,490.,1.,490.,0.,126.,0.1036879555,126.,0.1100238481,126.,0.0661194101,126.,0.2762692371
491.5,2.,491.5,0.,491.5,0.,491.5,0.,126.1,0.1040921512,126.1,0.1094416535,126.1,0.0661697711,126.1,0.2761019995
493.,1.,493.,0.,493.,1.,493.,0.,126.2,0.1044862098,126.2,0.1088057027,126.2,0.0662093610,126.2,0.2759915122
494.5,2.,494.5,0.,494.5,10.,494.5,2.,126.3,0.1048678432,126.3,0.1081171016,126.3,0.0662369830,126.3,0.2759354269
496.,3.,496.,1.,496.,8.,496.,5.,126.4,0.1052348364,126.4,0.1073772131,126.4,0.0662514396,126.4,0.2759310438
497.5,2.,497.5,0.,497.5,10.,497.5,3.,126.5,0.1055850633,126.5,0.1065876474,126.5,0.0662515395,126.5,0.2759753169
499.,7.,499.,2.,499.,18.,499.,4.,126.6,0.1059165025,126.6,0.1057502511,126.6,0.0662361045,126.6,0.2760648610
500.5,3.,500.5,0.,500.5,22.,500.5,9.,126.7,0.1062272524,126.7,0.1048670951,126.7,0.0662039772,126.7,0.2761959621
502.,5.,502.,2.,502.,26.,502.,5.,126.8,0.1065155454,126.8,0.103940461,126.8,0.0661540272,126.8,0.2763645904
503.5,4.,503.5,2.,503.5,20.,503.5,3.,126.9,0.1067797611,126.9,0.1029728265,126.9,0.0660851585,126.9,0.2765664167
505.,3.,505.,0.,505.,12.,505.,2.,127.,0.1070184391,127.,0.1019668499,127.,0.0659963163,127.,0.2767968309
506.5,3.,506.5,0.,506.5,1.,506.5,1.,127.1,0.1072302902,127.1,0.1009253537,127.1,0.0658864936,127.1,0.2770509639
508.,0.,508.,0.,508.,0.,508.,1.,127.2,0.1074142061,127.2,0.0998513073,127.2,0.0657547378,127.2,0.2773237111
509.5,1.,509.5,0.,509.5,0.,509.5,1.,127.3,0.1075692685,127.3,0.0987478100,127.3,0.0656001568,127.3,0.2776097595
511.,0.,511.,0.,511.,0.,511.,0.,127.4,0.107694756,127.4,0.0976180728,127.4,0.065421925,127.4,0.2779036161
512.5,0.,512.5,0.,512.5,1.,512.5,0.,127.5,0.1077901501,127.5,0.0964654002,127.5,0.0652192888,127.5,0.2781996386
514.,0.,514.,0.,514.,1.,514.,0.,127.6,0.1078551391,127.6,0.0952931728,127.6,0.0649915722,127.6,0.2784920679
515.5,0.,515.5,0.,515.5,0.,515.5,0.,127.7,0.1078896211,127.7,0.0941048287,127.7,0.0647381813,127.7,0.2787750624
517.,1.,517.,0.,517.,0.,517.,0.,127.8,0.1078937043,127.8,0.0929038462,127.8,0.064458609,127.8,0.2790427328
518.5,0.,518.5,0.,518.5,0.,518.5,0.,127.9,0.107867707,127.9,0.0916937262,127.9,0.0641524386,127.9,0.2792891786
520.,1.,520.,0.,520.,1.,520.,0.,128.,0.1078121546,128.,0.0904779756,128.,0.063819348,128.,0.2795085247
521.5,0.,521.5,0.,521.5,2.,521.5,0.,128.1,0.1077277764,128.1,0.0892600911,128.1,0.0634591117,128.1,0.2796949587
523.,1.,523.,0.,523.,0.,523.,0.,128.2,0.1076154996,128.2,0.0880435433,128.2,0.063071604,128.2,0.2798427684
524.5,0.,524.5,0.,524.5,1.,524.5,0.,128.3,0.1074764423,128.3,0.0868317623,128.3,0.0626568006,128.3,0.279946378
526.,0.,526.,0.,526.,2.,526.,1.,128.4,0.1073119057,128.4,0.0856281232,128.4,0.06221478,128.4,0.2800003851
527.5,0.,527.5,0.,527.5,1.,527.5,0.,128.5,0.1071233639,128.5,0.0844359332,128.5,0.061745724,128.5,0.2799995961
529.,1.,529.,0.,529.,2.,529.,0.,128.6,0.1069124530,128.6,0.0832584195,128.6,0.0612499179,128.6,0.2799390602
530.5,0.,530.5,0.,530.5,1.,530.5,0.,128.7,0.1066809595,128.7,0.0820987175,128.7,0.0607277506,128.7,0.2798141024
532.,1.,532.,0.,532.,0.,532.,1.,128.8,0.1064308067,128.8,0.0809598606,128.8,0.0601797126,128.8,0.2796203548
533.5,0.,533.5,0.,533.5,0.,533.5,1.,128.9,0.1061640413,128.9,0.0798447708,128.9,0.0596063951,128.9,0.2793537856
535.,0.,535.,0.,535.,0.,535.,0.,129.,0.1058828186,129.,0.0787562499,129.,0.0590084879,129.,0.2790107262
536.5,1.,536.5,0.,536.5,2.,536.5,0.,129.1,0.1055893877,129.1,0.0776969718,129.1,0.058386776,129.1,0.278587896
538.,0.,538.,1.,538.,1.,538.,0.,129.2,0.1052860753,129.2,0.0766694761,129.2,0.057742137,129.2,0.278082424
539.5,1.,539.5,0.,539.5,0.,539.5,0.,129.3,0.1049752705,129.3,0.0756761615,129.3,0.0570755371,129.3,0.2774918688
541.,0.,541.,0.,541.,0.,541.,0.,129.4,0.1046594086,129.4,0.0747192813,129.4,0.0563880269,129.4,0.2768142347
542.5,0.,542.5,0.,542.5,1.,542.5,1.,129.5,0.1043409549,129.5,0.0738009387,129.5,0.0556807364,129.5,0.2760479856
544.,0.,544.,0.,544.,1.,544.,0.,129.6,0.1040223896,129.6,0.0729230831,129.6,0.0549548706,129.6,0.2751920550
545.5,0.,545.5,0.,545.5,0.,545.5,0.,129.7,0.1037061915,129.7,0.0720875076,129.7,0.0542117033,129.7,0.2742458542
547.,0.,547.,0.,547.,0.,547.,1.,129.8,0.1033948234,129.8,0.0712958462,129.8,0.0534525715,129.8,0.273209276
548.5,0.,548.5,0.,548.5,1.,548.5,0.,129.9,0.1030907174,129.9,0.0705495729,129.9,0.0526788697,129.9,0.2720826960
550.,1.,550.,0.,550.,1.,550.,0.,130.,0.1027962609,130.,0.0698499997,130.,0.0518920428,130.,0.2708669712
551.5,0.,551.5,0.,551.5,0.,551.5,0.,130.1,0.1025137835,130.1,0.0691982772,130.1,0.0510935803,130.1,0.2695634340
553.,0.,553.,0.,553.,0.,553.,0.,130.2,0.1022455447,130.2,0.0685953937,130.2,0.0502850088,130.2,0.2681738852
554.5,0.,554.5,0.,554.5,0.,554.5,0.,130.3,0.1019937219,130.3,0.0680421762,130.3,0.0494678858,130.3,0.2667005823
556.,0.,556.,0.,556.,0.,556.,0.,130.4,0.1017604004,130.4,0.0675392914,130.4,0.0486437924,130.4,0.2651462258
557.5,0.,557.5,1.,557.5,0.,557.5,0.,130.5,0.1015475634,130.5,0.0670872471,130.5,0.0478143265,130.5,0.2635139427
559.,0.,559.,0.,559.,1.,559.,0.,130.6,0.1013570837,130.6,0.0666863938,130.6,0.0469810957,130.6,0.2618072672
560.5,0.,560.5,0.,560.5,0.,560.5,0.,130.7,0.1011907156,130.7,0.0663369276,130.7,0.0461457106,130.7,0.2600301190
562.,0.,562.,0.,562.,1.,562.,0.,130.8,0.1010500888,130.8,0.0660388926,130.8,0.0453097781,130.8,0.2581867794
563.5,1.,563.5,0.,563.5,1.,563.5,0.,130.9,0.1009367026,130.9,0.0657921838,130.9,0.0444748945,130.9,0.2562818647
565.,0.,565.,0.,565.,0.,565.,0.,131.,0.1008519213,131.,0.0655965513,131.,0.0436426392,131.,0.2543202985
566.5,0.,566.5,0.,566.5,0.,566.5,0.,131.1,0.1007969709,131.1,0.0654516037,131.1,0.0428145686,131.1,0.2523072816
568.,1.,568.,0.,568.,0.,568.,1.,131.2,0.1007729357,131.2,0.0653568129,131.2,0.0419922096,131.2,0.2502482602
569.5,1.,569.5,0.,569.5,0.,569.5,0.,131.3,0.1007807573,131.3,0.0653115183,131.3,0.0411770545,131.3,0.2481488931
571.,0.,571.,0.,571.,0.,571.,0.,131.4,0.1008212328,131.4,0.0653149329,131.4,0.0403705552,131.4,0.2460150175
572.5,1.,572.5,0.,572.5,2.,572.5,1.,131.5,0.100895015,131.5,0.065366148,131.5,0.039574118,131.5,0.2438526137
574.,0.,574.,0.,574.,0.,574.,0.,131.6,0.1010026126,131.6,0.0654641394,131.6,0.0387890989,131.6,0.2416677693
575.5,0.,575.5,0.,575.5,2.,575.5,0.,131.7,0.1011443911,131.7,0.0656077741,131.7,0.0380167994,131.7,0.2394666428
577.,1.,577.,0.,577.,0.,577.,0.,131.8,0.1013205745,131.8,0.0657958165,131.8,0.037258462,131.8,0.2372554262
578.5,1.,578.5,0.,578.5,1.,578.5,0.,131.9,0.1015312471,131.9,0.0660269355,131.9,0.0365152664,131.9,0.2350403085
580.,0.,580.,0.,580.,0.,580.,0.,132.,0.1017763558,132.,0.0662997122,132.,0.0357883269,132.,0.2328274389
581.5,0.,581.5,0.,581.5,0.,581.5,0.,132.1,0.1020557131,132.1,0.0666126471,132.1,0.0350786883,132.1,0.2306228898
583.,1.,583.,0.,583.,0.,583.,0.,132.2,0.1023689996,132.2,0.0669641677,132.2,0.0343873244,132.2,0.2284326209
584.5,1.,584.5,0.,584.5,0.,584.5,0.,132.3,0.1027157677,132.3,0.0673526372,132.3,0.0337151348,132.3,0.2262624442
586.,0.,586.,1.,586.,3.,586.,0.,132.4,0.1030954441,132.4,0.0677763622,132.4,0.033062944,132.4,0.2241179896
587.5,1.,587.5,0.,587.5,0.,587.5,0.,132.5,0.1035073342,132.5,0.068233601,132.5,0.0324314989,132.5,0.2220046713
589.,0.,589.,0.,589.,1.,589.,0.,132.6,0.1039506244,132.6,0.0687225717,132.6,0.0318214686,132.6,0.2199276569
590.5,2.,590.5,1.,590.5,1.,590.5,1.,132.7,0.1044243866,132.7,0.0692414610,132.7,0.0312334431,132.7,0.2178918365
592.,0.,592.,0.,592.,4.,592.,0.,132.8,0.1049275811,132.8,0.0697884319,132.8,0.0306679331,132.8,0.2159017945
593.5,0.,593.5,0.,593.5,2.,593.5,1.,132.9,0.1054590603,132.9,0.0703616316,132.9,0.0301253697,132.9,0.2139617836
595.,0.,595.,0.,595.,1.,595.,1.,133.,0.1060175722,133.,0.0709591999,133.,0.0296061050,133.,0.2120756998
596.5,0.,596.5,0.,596.5,1.,596.5,0.,133.1,0.1066017639,133.1,0.0715792759,133.1,0.0291104126,133.1,0.210247061
598.,0.,598.,0.,598.,0.,598.,1.,133.2,0.1072101852,133.2,0.0722200059,133.2,0.0286384884,133.2,0.2084789868
599.5,0.,599.5,0.,599.5,2.,599.5,0.,133.3,0.1078412923,133.3,0.0728795494,133.3,0.0281904516,133.3,0.2067741822
601.,0.,601.,0.,601.,1.,601.,0.,133.4,0.1084934509,133.4,0.0735560861,133.4,0.027766347,133.4,0.2051349226
602.5,0.,602.5,0.,602.5,0.,602.5,0.,133.5,0.1091649409,133.5,0.0742478210,133.5,0.0273661458,133.5,0.2035630428
604.,0.,604.,2.,604.,1.,604.,0.,133.6,0.1098539596,133.6,0.0749529900,133.6,0.0269897485,133.6,0.2020599278
605.5,0.,605.5,0.,605.5,1.,605.5,0.,133.7,0.1105586264,133.7,0.0756698643,133.7,0.0266369869,133.7,0.2006265078
607.,1.,607.,0.,607.,0.,607.,1.,133.8,0.1112769866,133.8,0.0763967541,133.8,0.0263076265,133.8,0.1992632548
608.5,0.,608.5,0.,608.5,0.,608.5,0.,133.9,0.1120070169,133.9,0.0771320123,133.9,0.02600137,133.9,0.1979701833
610.,0.,610.,0.,610.,1.,610.,0.,134.,0.1127466298,134.,0.0778740368,134.,0.0257178596,134.,0.1967468534
611.5,0.,611.5,0.,611.5,0.,611.5,0.,134.1,0.1134936795,134.1,0.0786212725,134.1,0.0254566812,134.1,0.1955923773
613.,0.,613.,0.,613.,1.,613.,0.,134.2,0.1142459677,134.2,0.0793722124,134.2,0.0252173671,134.2,0.1945054286
614.5,1.,614.5,0.,614.5,0.,614.5,0.,134.3,0.1150012501,134.3,0.0801253982,134.3,0.0249994003,134.3,0.1934842541
616.,0.,616.,0.,616.,1.,616.,1.,134.4,0.1157572430,134.4,0.0808794205,134.4,0.0248022182,134.4,0.1925266894
617.5,1.,617.5,0.,617.5,2.,617.5,0.,134.5,0.1165116317,134.5,0.0816329177,134.5,0.0246252169,134.5,0.1916301758
619.,1.,619.,0.,619.,4.,619.,1.,134.6,0.1172620775,134.6,0.0823845753,134.6,0.024467755,134.6,0.1907917813
620.5,1.,620.5,0.,620.5,1.,620.5,1.,134.7,0.1180062273,134.7,0.0831331238,134.7,0.0243291584,134.7,0.1900082227
622.,0.,622.,0.,622.,2.,622.,1.,134.8,0.1187417223,134.8,0.0838773365,134.8,0.0242087246,134.8,0.1892758909
623.5,2.,623.5,0.,623.5,4.,623.5,1.,134.9,0.1194662082,134.9,0.0846160276,134.9,0.0241057273,134.9,0.1885908776
625.,1.,625.,0.,625.,1.,625.,1.,135.,0.1201773453,135.,0.0853480487,135.,0.024019421,135.,0.1879490041
626.5,0.,626.5,0.,626.5,5.,626.5,3.,135.1,0.1208728196,135.1,0.0860722862,135.1,0.0239490453,135.1,0.1873458520
628.,1.,628.,0.,628.,2.,628.,1.,135.2,0.1215503542,135.2,0.0867876580,135.2,0.0238938303,135.2,0.1867767947
629.5,4.,629.5,1.,629.5,2.,629.5,1.,135.3,0.1222077208,135.3,0.0874931106,135.3,0.0238530004,135.3,0.1862370306
631.,1.,631.,0.,631.,2.,631.,3.,135.4,0.1228427521,135.4,0.0881876153,135.4,0.0238257794,135.4,0.1857216168
632.5,1.,632.5,0.,632.5,1.,632.5,1.,135.5,0.1234533539,135.5,0.0888701659,135.5,0.0238113945,135.5,0.1852255036
634.,1.,634.,0.,634.,2.,634.,0.,135.6,0.1240375177,135.6,0.0895397753,135.6,0.0238090811,135.6,0.1847435694
635.5,2.,635.5,0.,635.5,1.,635.5,0.,135.7,0.1245933328,135.7,0.0901954733,135.7,0.0238180865,135.7,0.1842706559
637.,2.,637.,0.,637.,2.,637.,0.,135.8,0.1251189993,135.8,0.090836304,135.8,0.0238376741,135.8,0.1838016024
638.5,1.,638.5,0.,638.5,1.,638.5,1.,135.9,0.1256128398,135.9,0.0914613241,135.9,0.0238671271,135.9,0.1833312805
640.,0.,640.,0.,640.,0.,640.,2.,136.,0.1260733113,136.,0.0920696017,136.,0.023905752,136.,0.1828546279
641.5,1.,641.5,0.,641.5,3.,641.5,2.,136.1,0.1264990166,136.1,0.092660215,136.1,0.0239528815,136.1,0.1823666811
643.,1.,643.,0.,643.,3.,643.,2.,136.2,0.1268887152,136.2,0.0932322523,136.2,0.0240078778,136.2,0.1818626070
644.5,3.,644.5,0.,644.5,11.,644.5,3.,136.3,0.1272413326,136.3,0.0937848119,136.3,0.0240701346,136.3,0.1813377333
646.,17.,646.,1.,646.,20.,646.,3.,136.4,0.1275559705,136.4,0.0943170033,136.4,0.0241390797,136.4,0.1807875774
647.5,19.,647.5,0.,647.5,32.,647.5,10.,136.5,0.1278319136,136.5,0.094827948,136.5,0.0242141765,136.5,0.1802078733
649.,30.,649.,3.,649.,58.,649.,19.,136.6,0.1280686374,136.6,0.0953167816,136.6,0.0242949251,136.6,0.1795945968
650.5,40.,650.5,9.,650.5,70.,650.5,28.,136.7,0.1282658137,136.7,0.0957826567,136.7,0.0243808639,136.7,0.1789439886
652.,39.,652.,8.,652.,87.,652.,24.,136.8,0.1284233144,136.8,0.0962247454,136.8,0.0244715693,136.8,0.1782525753
653.5,44.,653.5,6.,653.5,75.,653.5,19.,136.9,0.1285412149,136.9,0.0966422426,136.9,0.0245666562,136.9,0.1775171878
655.,20.,655.,3.,655.,38.,655.,14.,137.,0.1286197952,137.,0.0970343708,137.,0.0246657776,137.,0.1767349782
656.5,9.,656.5,2.,656.5,16.,656.5,7.,137.1,0.1286595394,137.1,0.0974003832,137.1,0.0247686236,137.1,0.1759034332
658.,1.,658.,2.,658.,11.,658.,7.,137.2,0.1286611339,137.2,0.0977395693,137.2,0.0248749206,137.2,0.1750203855
659.5,1.,659.5,0.,659.5,2.,659.5,0.,137.3,0.1286254639,137.3,0.0980512591,137.3,0.0249844291,137.3,0.1740840236
661.,1.,661.,0.,661.,0.,661.,0.,137.4,0.1285536077,137.4,0.0983348280,137.4,0.0250969422,137.4,0.1730928973
662.5,0.,662.5,0.,662.5,0.,662.5,0.,137.5,0.1284468301,137.5,0.0985897024,137.5,0.0252122830,137.5,0.1720459226
664.,1.,664.,0.,664.,2.,664.,0.,137.6,0.1283065731,137.6,0.0988153641,137.6,0.0253303023,137.6,0.1709423831
665.5,0.,665.5,0.,665.5,1.,665.5,0.,137.7,0.1281344464,137.7,0.0990113552,137.7,0.0254508752,137.7,0.1697819296
667.,0.,667.,0.,667.,0.,667.,1.,137.8,0.127932215,137.8,0.0991772833,137.8,0.0255738983,137.8,0.1685645770
668.5,0.,668.5,0.,668.5,1.,668.5,0.,137.9,0.1277017859,137.9,0.0993128253,137.9,0.0256992860,137.9,0.1672906993
670.,0.,670.,1.,670.,0.,670.,1.,138.,0.1274451940,138.,0.0994177316,138.,0.0258269674,138.,0.1659610228
671.5,0.,671.5,0.,671.5,0.,671.5,0.,138.1,0.1271645855,138.1,0.0994918297,138.1,0.0259568823,138.1,0.1645766163
673.,0.,673.,0.,673.,0.,673.,0.,138.2,0.1268622016,138.2,0.0995350273,138.2,0.0260889775,138.2,0.1631388812
674.5,0.,674.5,0.,674.5,0.,674.5,0.,138.3,0.1265403598,138.3,0.0995473143,138.3,0.0262232032,138.3,0.161649538
676.,0.,676.,0.,676.,0.,676.,0.,138.4,0.1262014360,138.4,0.0995287650,138.4,0.0263595092,138.4,0.1601106122
677.5,0.,677.5,0.,677.5,0.,677.5,0.,138.5,0.1258478448,138.5,0.099479539,138.5,0.0264978413,138.5,0.1585244191
679.,0.,679.,0.,679.,1.,679.,2.,138.6,0.1254820196,138.6,0.0993998811,138.6,0.0266381379,138.6,0.1568935462
680.5,0.,680.5,0.,680.5,0.,680.5,0.,138.7,0.1251063928,138.7,0.0992901213,138.7,0.0267803264,138.7,0.1552208353
682.,0.,682.,0.,682.,1.,682.,0.,138.8,0.1247233757,138.8,0.0991506735,138.8,0.0269243203,138.8,0.1535093633
683.5,0.,683.5,0.,683.5,1.,683.5,1.,138.9,0.1243353388,138.9,0.0989820327,138.9,0.0270700163,138.9,0.1517624218
685.,0.,685.,0.,685.,0.,685.,0.,139.,0.1239445916,139.,0.0987847727,139.,0.0272172919,139.,0.1499834967
686.5,0.,686.5,0.,686.5,0.,686.5,0.,139.1,0.1235533644,139.1,0.0985595421,139.1,0.0273660026,139.1,0.1481762463
688.,1.,688.,0.,688.,0.,688.,1.,139.2,0.1231637893,139.2,0.0983070597,139.2,0.0275159806,139.2,0.1463444794
